factor_1,factor_2,factor_3,factor_4,factor_5,label
0.014666666666666666,0.6559999999999999,0.3895,0.11200000000000002,0.232,I need reminders to stay focused
0.01933333333333333,0.66,0.3885,0.10400000000000001,0.21200000000000002,I need reminders to stay focused
0.022000000000000002,0.6764,0.3725,0.096,0.21266666666666667,I need reminders to stay focused
0.014666666666666666,0.6812,0.383,0.10400000000000001,0.21000000000000002,I need reminders to stay focused
0.014,0.6856,0.38849999999999996,0.08399999999999999,0.20800000000000002,I need reminders to stay focused
0.0,0.6204000000000001,0.4105,0.086,0.2753333333333333,I need reminders to stay focused
0.016666666666666666,0.6404000000000001,0.42650000000000005,0.11000000000000001,0.25866666666666666,I need reminders to stay focused
0.03266666666666666,0.6536,0.44749999999999995,0.118,0.28800000000000003,I need reminders to stay focused
0.034666666666666665,0.6624000000000001,0.3985,0.11599999999999999,0.302,I need reminders to stay focused
0.026000000000000002,0.644,0.40800000000000003,0.098,0.29066666666666663,I need reminders to stay focused
0.02733333333333333,0.6556000000000001,0.39,0.094,0.3186666666666667,I need reminders to stay focused
0.03066666666666667,0.6376,0.41,0.11100000000000002,0.2986666666666667,I need reminders to stay focused
0.034666666666666665,0.64,0.374,0.087,0.2833333333333333,I need reminders to stay focused
0.011333333333333334,0.638,0.36,0.092,0.29333333333333333,I need reminders to stay focused
0.030000000000000002,0.6056,0.38849999999999996,0.129,0.3466666666666666,I need reminders to stay focused
0.03066666666666667,0.5900000000000001,0.37150000000000005,0.147,0.41866666666666663,I need reminders to stay focused
0.024666666666666667,0.6208,0.366,0.13799999999999998,0.4366666666666667,I need reminders to stay focused
0.010666666666666666,0.6148,0.3715,0.11200000000000002,0.4086666666666667,I need reminders to stay focused
0.011333333333333334,0.6324,0.375,0.10800000000000001,0.42266666666666663,I need reminders to stay focused
0.014666666666666666,0.6295999999999999,0.3715,0.137,0.38733333333333336,I need reminders to stay focused
0.028,0.6264,0.36350000000000005,0.136,0.416,I need reminders to stay focused
0.035333333333333335,0.6212,0.3685,0.151,0.4026666666666667,I need reminders to stay focused
0.026000000000000002,0.622,0.3875,0.119,0.494,I need reminders to stay focused
0.024,0.6335999999999999,0.34450000000000003,0.133,0.424,I need reminders to stay focused
0.025333333333333333,0.6359999999999999,0.365,0.144,0.43333333333333335,I need reminders to stay focused
0.032,0.6392,0.36500000000000005,0.125,0.418,I need reminders to stay focused
0.018666666666666668,0.6227999999999999,0.37,0.142,0.38466666666666666,I need reminders to stay focused
0.012,0.6048,0.3905,0.157,0.5026666666666667,I need reminders to stay focused
0.032,0.6308,0.3865,0.15,0.404,I need reminders to stay focused
0.03266666666666666,0.6204,0.362,0.131,0.38866666666666666,I need reminders to stay focused
0.024666666666666667,0.6184000000000001,0.376,0.128,0.3826666666666666,I need reminders to stay focused
0.02266666666666667,0.6459999999999999,0.38349999999999995,0.142,0.3786666666666667,I need reminders to stay focused
0.028666666666666667,0.6276,0.337,0.11499999999999999,0.31933333333333336,I need reminders to stay focused
0.034666666666666665,0.6072000000000001,0.4065,0.094,0.4626666666666666,I need reminders to stay focused
0.024666666666666667,0.5936,0.4185,0.10900000000000001,0.43466666666666665,I need reminders to stay focused
0.030000000000000002,0.6332,0.42400000000000004,0.091,0.39066666666666666,I need reminders to stay focused
0.014666666666666666,0.6268,0.4165,0.11699999999999999,0.39466666666666667,I need reminders to stay focused
0.030000000000000002,0.6404000000000001,0.40149999999999997,0.123,0.4093333333333334,I need reminders to stay focused
0.02,0.6164000000000001,0.3885,0.137,0.36666666666666664,I need reminders to stay focused
0.022000000000000002,0.5984,0.378,0.13,0.3,I need reminders to stay focused
0.008,0.6224000000000001,0.379,0.134,0.3546666666666667,I need reminders to stay focused
0.006666666666666667,0.6468,0.362,0.131,0.32,I need reminders to stay focused
0.02,0.6431999999999999,0.38099999999999995,0.145,0.34933333333333333,I need reminders to stay focused
0.017333333333333333,0.6236,0.3875,0.137,0.446,I need reminders to stay focused
0.01933333333333333,0.6188000000000001,0.365,0.135,0.39799999999999996,I need reminders to stay focused
0.008,0.6484000000000001,0.37499999999999994,0.148,0.5033333333333334,I need reminders to stay focused
0.030000000000000002,0.602,0.3295,0.132,0.458,I need reminders to stay focused
0.034,0.608,0.347,0.11599999999999999,0.5706666666666665,I need reminders to stay focused
0.036000000000000004,0.6036,0.36100000000000004,0.147,0.55,I need reminders to stay focused
0.036000000000000004,0.6032,0.354,0.157,0.5366666666666667,I need reminders to stay focused
0.013333333333333334,0.5868000000000001,0.34450000000000003,0.136,0.5526666666666666,I need reminders to stay focused
0.037333333333333336,0.6115999999999999,0.37699999999999995,0.149,0.5479999999999999,I need reminders to stay focused
0.03333333333333333,0.5564000000000001,0.3285,0.152,0.6226666666666667,I need reminders to stay focused
0.038,0.6256,0.3305,0.10500000000000001,0.5466666666666666,I need reminders to stay focused
0.03333333333333333,0.5996,0.30200000000000005,0.11699999999999999,0.5513333333333333,I need reminders to stay focused
0.016666666666666666,0.6004,0.3595,0.123,0.5913333333333333,I need reminders to stay focused
0.035333333333333335,0.5691999999999999,0.348,0.135,0.598,I need reminders to stay focused
0.04933333333333333,0.5940000000000001,0.33649999999999997,0.13,0.5813333333333333,I need reminders to stay focused
0.025333333333333333,0.5468,0.38099999999999995,0.135,0.6799999999999999,I need reminders to stay focused
0.014666666666666666,0.576,0.3485,0.146,0.552,I need reminders to stay focused
0.015333333333333334,0.634,0.32249999999999995,0.11200000000000002,0.5853333333333333,I need reminders to stay focused
0.02,0.6,0.3215,0.11599999999999999,0.594,I need reminders to stay focused
0.046,0.582,0.31500000000000006,0.133,0.5806666666666668,I need reminders to stay focused
0.016,0.5820000000000001,0.315,0.122,0.5286666666666666,I need reminders to stay focused
0.038,0.6036,0.32599999999999996,0.136,0.5566666666666666,I need reminders to stay focused
0.02,0.5871999999999999,0.34450000000000003,0.134,0.56,I need reminders to stay focused
0.03133333333333333,0.6108,0.33449999999999996,0.145,0.498,I need reminders to stay focused
0.02666666666666667,0.61,0.34700000000000003,0.146,0.47400000000000003,I need reminders to stay focused
0.022000000000000002,0.5824000000000001,0.302,0.15,0.4473333333333333,I need reminders to stay focused
0.03666666666666667,0.6212000000000001,0.29999999999999993,0.11200000000000002,0.4053333333333333,I need reminders to stay focused
0.03133333333333333,0.6076,0.3195,0.131,0.46,I need reminders to stay focused
0.018000000000000002,0.5888,0.332,0.11299999999999999,0.4533333333333333,I need reminders to stay focused
0.016,0.5896,0.3295,0.128,0.4393333333333333,I need reminders to stay focused
0.01933333333333333,0.5968,0.333,0.10900000000000001,0.45733333333333337,I need reminders to stay focused
0.016,0.5828,0.3505,0.119,0.45333333333333337,I need reminders to stay focused
0.024666666666666667,0.6012,0.365,0.13,0.486,I need reminders to stay focused
0.018666666666666668,0.5871999999999999,0.383,0.11100000000000002,0.4553333333333333,I need reminders to stay focused
0.02666666666666667,0.6156,0.3765,0.076,0.44666666666666666,I need reminders to stay focused
0.014,0.6152,0.3715,0.093,0.4653333333333334,I need reminders to stay focused
0.012666666666666666,0.6148,0.3524999999999999,0.081,0.4106666666666667,I need reminders to stay focused
0.020666666666666667,0.6012000000000001,0.374,0.089,0.44199999999999995,I need reminders to stay focused
0.024666666666666667,0.5844,0.355,0.10800000000000001,0.40800000000000003,I need reminders to stay focused
0.028,0.6484000000000001,0.39,0.087,0.428,I need reminders to stay focused
0.020666666666666667,0.6272,0.3615,0.088,0.39066666666666666,I need reminders to stay focused
0.013333333333333334,0.6539999999999999,0.38049999999999995,0.10500000000000001,0.4966666666666667,I need reminders to stay focused
0.008666666666666666,0.5976,0.3495,0.06899999999999999,0.422,I need reminders to stay focused
0.01933333333333333,0.6332000000000001,0.367,0.095,0.386,I need reminders to stay focused
0.005333333333333333,0.6108,0.35,0.10200000000000001,0.4613333333333333,I need reminders to stay focused
0.017333333333333333,0.5943999999999999,0.388,0.124,0.44200000000000006,I need reminders to stay focused
0.005333333333333333,0.6552,0.39,0.101,0.32866666666666666,I need reminders to stay focused
0.018000000000000002,0.6215999999999999,0.366,0.11600000000000002,0.31933333333333336,I need reminders to stay focused
0.01,0.636,0.352,0.097,0.4126666666666666,I need reminders to stay focused
0.0013333333333333333,0.6064,0.36750000000000005,0.11000000000000001,0.4466666666666666,I need reminders to stay focused
0.0,0.644,0.33699999999999997,0.144,0.206,I need reminders to stay focused
0.026000000000000002,0.6424000000000001,0.36,0.123,0.14266666666666664,I need reminders to stay focused
0.022000000000000002,0.6603999999999999,0.34450000000000003,0.121,0.14266666666666666,I need reminders to stay focused
0.018000000000000002,0.6308,0.3505,0.132,0.13666666666666666,I need reminders to stay focused
0.020666666666666667,0.6324000000000001,0.37,0.128,0.12733333333333333,I need reminders to stay focused
0.026000000000000002,0.6468,0.31449999999999995,0.12600000000000003,0.13799999999999998,I need reminders to stay focused
0.034666666666666665,0.6344000000000001,0.3285,0.077,0.15333333333333332,I need reminders to stay focused
0.035333333333333335,0.6232,0.351,0.098,0.15,I need reminders to stay focused
0.018666666666666668,0.6608000000000002,0.33049999999999996,0.11599999999999999,0.14133333333333334,I need reminders to stay focused
0.029333333333333333,0.6356,0.3175,0.094,0.14533333333333334,I need reminders to stay focused
0.04666666666666666,0.6424000000000001,0.31900000000000006,0.094,0.14800000000000002,I need reminders to stay focused
0.020666666666666667,0.6128,0.3045,0.122,0.18866666666666668,I need reminders to stay focused
0.03666666666666667,0.622,0.3075,0.11100000000000002,0.20133333333333334,I need reminders to stay focused
0.037333333333333336,0.6096,0.315,0.12,0.16933333333333334,I need reminders to stay focused
0.012,0.5984,0.304,0.11399999999999999,0.164,I need reminders to stay focused
0.02,0.6348,0.3105,0.11499999999999999,0.15666666666666668,I need reminders to stay focused
0.044000000000000004,0.6384000000000001,0.33399999999999996,0.098,0.12333333333333334,I need reminders to stay focused
0.03933333333333334,0.674,0.311,0.091,0.112,I need reminders to stay focused
0.028,0.6248,0.32199999999999995,0.10800000000000001,0.12333333333333334,I need reminders to stay focused
0.020666666666666667,0.6376000000000001,0.2975,0.099,0.11533333333333333,I need reminders to stay focused
0.059333333333333335,0.65,0.279,0.099,0.12466666666666668,I need reminders to stay focused
0.050666666666666665,0.6328,0.2855,0.12000000000000002,0.12200000000000001,I need reminders to stay focused
0.04666666666666667,0.6312000000000001,0.286,0.099,0.12733333333333333,I need reminders to stay focused
0.06133333333333333,0.6659999999999999,0.2895,0.10300000000000001,0.13,I need reminders to stay focused
0.05333333333333334,0.6292,0.30999999999999994,0.11399999999999999,0.17600000000000002,I need reminders to stay focused
0.036000000000000004,0.6244,0.3115,0.124,0.16266666666666665,I need reminders to stay focused
0.03133333333333333,0.6176,0.308,0.131,0.21133333333333332,I need reminders to stay focused
0.03133333333333333,0.6004,0.28250000000000003,0.10200000000000001,0.23999999999999996,I need reminders to stay focused
0.019333333333333334,0.5908000000000001,0.356,0.13,0.31,I need reminders to stay focused
0.008666666666666666,0.6432000000000001,0.33399999999999996,0.12,0.19133333333333333,I need reminders to stay focused
0.056,0.6136,0.33799999999999997,0.121,0.182,I need reminders to stay focused
0.03133333333333333,0.616,0.29050000000000004,0.127,0.18333333333333332,I need reminders to stay focused
0.03866666666666667,0.6156,0.3195,0.119,0.246,I need reminders to stay focused
0.04466666666666666,0.6704000000000001,0.306,0.11000000000000001,0.21666666666666667,I need reminders to stay focused
0.032,0.6539999999999999,0.29500000000000004,0.122,0.19266666666666668,I need reminders to stay focused
0.21733333333333335,0.35519999999999996,0.189,0.11399999999999999,0.07733333333333332,I need an easier quesiton
0.25266666666666665,0.36800000000000005,0.20999999999999996,0.13799999999999998,0.07333333333333333,I need an easier quesiton
0.19933333333333333,0.37079999999999996,0.30999999999999994,0.121,0.08266666666666667,I need an easier quesiton
0.22866666666666668,0.374,0.2655,0.121,0.07133333333333333,I need an easier quesiton
0.23800000000000002,0.3568,0.213,0.134,0.07666666666666666,I need an easier quesiton
0.212,0.35480000000000006,0.19949999999999998,0.118,0.08066666666666668,I need an easier quesiton
0.2653333333333333,0.3708000000000001,0.20750000000000002,0.11499999999999999,0.07533333333333334,I need an easier quesiton
0.224,0.3868,0.17400000000000002,0.11000000000000001,0.07,I need an easier quesiton
0.25266666666666665,0.3944,0.17600000000000002,0.14400000000000002,0.07133333333333333,I need an easier quesiton
0.2533333333333333,0.3704,0.1915,0.127,0.07466666666666667,I need an easier quesiton
0.30533333333333335,0.38040000000000007,0.195,0.118,0.07733333333333334,I need an easier quesiton
0.214,0.36599999999999994,0.186,0.11399999999999999,0.09266666666666667,I need an easier quesiton
0.23866666666666667,0.3848,0.1855,0.127,0.07,I need an easier quesiton
0.22,0.3736,0.3035,0.139,0.066,I need an easier quesiton
0.212,0.342,0.29900000000000004,0.12,0.05733333333333333,I need an easier quesiton
0.26,0.37079999999999996,0.2305,0.161,0.07066666666666667,I need an easier quesiton
0.22666666666666668,0.3872,0.21349999999999997,0.133,0.06733333333333333,I need an easier quesiton
0.19266666666666668,0.3696,0.2015,0.12,0.07733333333333332,I need an easier quesiton
0.21133333333333332,0.3676,0.20500000000000002,0.124,0.06066666666666666,I need an easier quesiton
0.224,0.36119999999999997,0.2015,0.12,0.07333333333333333,I need an easier quesiton
0.3013333333333333,0.38159999999999994,0.199,0.132,0.06933333333333333,I need an easier quesiton
0.2806666666666667,0.39239999999999997,0.196,0.11599999999999999,0.078,I need an easier quesiton
0.20933333333333334,0.36080000000000007,0.1975,0.136,0.06199999999999999,I need an easier quesiton
0.266,0.3956,0.20750000000000002,0.125,0.07333333333333333,I need an easier quesiton
0.24333333333333332,0.3832,0.198,0.11299999999999999,0.06066666666666666,I need an easier quesiton
0.24266666666666667,0.37799999999999995,0.194,0.11499999999999999,0.08,I need an easier quesiton
0.214,0.3444,0.307,0.11299999999999999,0.04466666666666666,I need an easier quesiton
0.24866666666666667,0.3932,0.27149999999999996,0.132,0.056666666666666664,I need an easier quesiton
0.23933333333333331,0.3892,0.23700000000000002,0.144,0.08066666666666666,I need an easier quesiton
0.25866666666666666,0.4072,0.20350000000000001,0.136,0.07600000000000001,I need an easier quesiton
0.25133333333333335,0.39,0.19449999999999998,0.142,0.07866666666666666,I need an easier quesiton
0.23933333333333334,0.36239999999999994,0.205,0.11699999999999999,0.08666666666666667,I need an easier quesiton
0.25666666666666665,0.3908,0.202,0.11299999999999999,0.074,I need an easier quesiton
0.28,0.40880000000000005,0.213,0.122,0.07600000000000001,I need an easier quesiton
0.26599999999999996,0.3564,0.1895,0.10600000000000001,0.058666666666666666,I need an easier quesiton
0.23399999999999999,0.39080000000000004,0.19149999999999998,0.123,0.068,I need an easier quesiton
0.22666666666666666,0.3808,0.1895,0.11599999999999999,0.07066666666666667,I need an easier quesiton
0.29,0.39599999999999996,0.1915,0.131,0.08133333333333333,I need an easier quesiton
0.20866666666666667,0.35800000000000004,0.176,0.11200000000000002,0.09933333333333334,I need an easier quesiton
0.24200000000000002,0.3668,0.18550000000000003,0.149,0.08866666666666667,I need an easier quesiton
0.2006666666666667,0.36840000000000006,0.2105,0.11100000000000002,0.07533333333333334,I need an easier quesiton
0.212,0.36400000000000005,0.20249999999999999,0.11699999999999999,0.07600000000000001,I need an easier quesiton
0.18933333333333333,0.37760000000000005,0.184,0.122,0.07200000000000001,I need an easier quesiton
0.21533333333333332,0.35519999999999996,0.19649999999999998,0.14400000000000002,0.04933333333333333,I need an easier quesiton
0.22999999999999998,0.37239999999999995,0.2015,0.122,0.048,I need an easier quesiton
0.19933333333333333,0.35600000000000004,0.178,0.137,0.04933333333333333,I need an easier quesiton
0.264,0.37560000000000004,0.17450000000000002,0.161,0.03066666666666667,I need an easier quesiton
0.20266666666666663,0.364,0.19699999999999998,0.149,0.036000000000000004,I need an easier quesiton
0.226,0.3940000000000001,0.20749999999999996,0.156,0.052,I need an easier quesiton
0.27266666666666667,0.37439999999999996,0.1695,0.15,0.012666666666666666,I need an easier quesiton
0.24000000000000002,0.35719999999999996,0.22349999999999998,0.146,0.0,I need an easier quesiton
0.21733333333333332,0.3568,0.2425,0.144,0.0,I need an easier quesiton
0.18733333333333332,0.3404,0.264,0.153,0.0,I need an easier quesiton
0.22466666666666668,0.3492,0.26,0.13899999999999998,0.0,I need an easier quesiton
0.22933333333333333,0.35800000000000004,0.2625,0.143,0.0,I need an easier quesiton
0.2406666666666667,0.3224,0.26349999999999996,0.151,0.0,I need an easier quesiton
0.206,0.3408,0.24900000000000003,0.161,0.0,I need an easier quesiton
0.20466666666666666,0.35159999999999997,0.251,0.162,0.0,I need an easier quesiton
0.20800000000000002,0.3588,0.2725,0.154,0.0,I need an easier quesiton
0.2046666666666667,0.3648,0.2625,0.16399999999999998,0.0,I need an easier quesiton
0.2006666666666667,0.37120000000000003,0.2585,0.162,0.0,I need an easier quesiton
0.19733333333333333,0.37000000000000005,0.256,0.16499999999999998,0.0,I need an easier quesiton
0.188,0.3655999999999999,0.2645,0.155,0.0,I need an easier quesiton
0.15066666666666664,0.3456,0.2655,0.145,0.0,I need an easier quesiton
0.18466666666666665,0.3528,0.2775,0.146,0.0,I need an easier quesiton
0.16733333333333336,0.3468,0.29100000000000004,0.13799999999999998,0.0,I need an easier quesiton
0.16266666666666665,0.33,0.26949999999999996,0.129,0.0,I need an easier quesiton
0.194,0.36,0.263,0.136,0.0,I need an easier quesiton
0.184,0.31679999999999997,0.34049999999999997,0.10500000000000001,0.0,I need an easier quesiton
0.17733333333333334,0.3232,0.3345,0.125,0.0,I need an easier quesiton
0.26199999999999996,0.3428,0.2955,0.126,0.0,I need an easier quesiton
0.20600000000000002,0.35,0.28250000000000003,0.13999999999999999,0.0,I need an easier quesiton
0.238,0.36119999999999997,0.28700000000000003,0.13999999999999999,0.0,I need an easier quesiton
0.222,0.33799999999999997,0.26749999999999996,0.155,0.0,I need an easier quesiton
0.2046666666666667,0.3268,0.27149999999999996,0.135,0.0,I need an easier quesiton
0.23133333333333334,0.3348,0.26050000000000006,0.135,0.0,I need an easier quesiton
0.23333333333333334,0.31079999999999997,0.26349999999999996,0.137,0.0,I need an easier quesiton
0.21333333333333335,0.352,0.2665,0.13799999999999998,0.0,I need an easier quesiton
0.21733333333333332,0.35,0.25,0.143,0.0,I need an easier quesiton
0.22266666666666665,0.3276,0.2535,0.137,0.0,I need an easier quesiton
0.21000000000000002,0.3336,0.246,0.149,0.0,I need an easier quesiton
0.21933333333333332,0.3396,0.274,0.146,0.0,I need an easier quesiton
0.202,0.3356,0.2585,0.141,0.0,I need an easier quesiton
0.22866666666666668,0.33640000000000003,0.23450000000000001,0.141,0.0,I need an easier quesiton
0.22666666666666666,0.3132,0.325,0.097,0.0,I need an easier quesiton
0.222,0.32799999999999996,0.306,0.129,0.0,I need an easier quesiton
0.20666666666666664,0.3188,0.2635,0.132,0.0,I need an easier quesiton
0.23800000000000002,0.326,0.2925,0.146,0.0,I need an easier quesiton
0.22533333333333333,0.3636,0.26749999999999996,0.13899999999999998,0.0,I need an easier quesiton
0.23733333333333334,0.3604,0.2875,0.16699999999999998,0.0,I need an easier quesiton
0.226,0.3476000000000001,0.26799999999999996,0.153,0.0,I need an easier quesiton
0.21133333333333332,0.33120000000000005,0.257,0.161,0.0,I need an easier quesiton
0.21800000000000003,0.33959999999999996,0.26349999999999996,0.157,0.0,I need an easier quesiton
0.23133333333333334,0.3436,0.25200000000000006,0.155,0.0,I need an easier quesiton
0.23,0.36479999999999996,0.2745,0.16699999999999998,0.0,I need an easier quesiton
0.218,0.37440000000000007,0.2565,0.162,0.0,I need an easier quesiton
0.19933333333333333,0.3456,0.266,0.19,0.0,I need an easier quesiton
0.18933333333333333,0.3423999999999999,0.2685,0.148,0.0,I need an easier quesiton
0.186,0.30920000000000003,0.289,0.162,0.0,I need an easier quesiton
0.192,0.2904,0.2915,0.189,0.0,I need an easier quesiton
0.18933333333333333,0.2952,0.2815,0.186,0.0,I need an easier quesiton
0.18266666666666667,0.28400000000000003,0.27949999999999997,0.168,0.0,I need an easier quesiton
0.17733333333333334,0.2772,0.252,0.133,0.0,I need an easier quesiton
0.18933333333333333,0.3104,0.26849999999999996,0.164,0.0,I need an easier quesiton
0.18333333333333332,0.286,0.267,0.151,0.0,I need an easier quesiton
0.19133333333333333,0.29760000000000003,0.2625,0.16599999999999998,0.0,I need an easier quesiton
0.20400000000000001,0.30400000000000005,0.269,0.14500000000000002,0.0,I need an easier quesiton
0.20733333333333331,0.31239999999999996,0.2625,0.146,0.0,I need an easier quesiton
0.212,0.31520000000000004,0.25,0.147,0.0,I need an easier quesiton
0.19866666666666666,0.3116,0.263,0.13,0.0,I need an easier quesiton
0.174,0.3196,0.269,0.133,0.0,I need an easier quesiton
0.17066666666666666,0.31279999999999997,0.251,0.158,0.0,I need an easier quesiton
0.196,0.3112,0.265,0.172,0.0,I need an easier quesiton
0.19066666666666665,0.35200000000000004,0.26349999999999996,0.162,0.0,I need an easier quesiton
0.18466666666666667,0.34519999999999995,0.2815,0.16299999999999998,0.0,I need an easier quesiton
0.20533333333333334,0.376,0.253,0.162,0.0,I need an easier quesiton
0.178,0.3408,0.2835,0.156,0.0,I need an easier quesiton
0.21000000000000002,0.366,0.238,0.152,0.0,I need an easier quesiton
0.19200000000000003,0.36920000000000003,0.22999999999999998,0.156,0.015333333333333334,I need an easier quesiton
0.20466666666666666,0.35519999999999996,0.21200000000000002,0.159,0.03933333333333333,I need an easier quesiton
0.232,0.33,0.21549999999999997,0.139,0.03066666666666667,I need an easier quesiton
0.194,0.3344,0.223,0.147,0.0,I need an easier quesiton
0.226,0.3392,0.2675,0.133,0.0,I need an easier quesiton
0.15933333333333335,0.316,0.23149999999999998,0.146,0.013333333333333334,I need an easier quesiton
0.22666666666666668,0.3464,0.196,0.179,0.04133333333333333,I need an easier quesiton
0.22066666666666665,0.36840000000000006,0.1885,0.151,0.059333333333333335,I need an easier quesiton
0.25533333333333336,0.3664,0.1845,0.182,0.076,I need an easier quesiton
0.22533333333333333,0.35960000000000003,0.1915,0.197,0.058666666666666666,I need an easier quesiton
0.17733333333333334,0.3356,0.1945,0.217,0.13666666666666666,I need an easier quesiton
0.18999999999999997,0.35480000000000006,0.1895,0.23700000000000002,0.12333333333333334,I need an easier quesiton
0.20866666666666667,0.35279999999999995,0.188,0.24699999999999997,0.10200000000000001,I need an easier quesiton
0.24866666666666667,0.3556,0.19299999999999998,0.23500000000000001,0.07666666666666667,I need an easier quesiton
0.27266666666666667,0.34480000000000005,0.178,0.244,0.07666666666666666,I need an easier quesiton
0.228,0.34240000000000004,0.179,0.22400000000000003,0.07266666666666667,I need an easier quesiton
0.22666666666666666,0.32480000000000003,0.1535,0.186,0.082,I need an easier quesiton
0.2353333333333333,0.33520000000000005,0.165,0.179,0.07933333333333333,I need an easier quesiton
0.23733333333333334,0.3372,0.2285,0.181,0.048666666666666664,I need an easier quesiton
0.21133333333333332,0.32439999999999997,0.2325,0.16699999999999998,0.048666666666666664,I need an easier quesiton
0.2406666666666667,0.3284,0.242,0.13999999999999999,0.016666666666666666,I need an easier quesiton
0.17466666666666666,0.316,0.2225,0.125,0.0,I need an easier quesiton
0.192,0.34199999999999997,0.2245,0.137,0.024666666666666667,I need an easier quesiton
0.24799999999999997,0.35440000000000005,0.1935,0.158,0.042,I need an easier quesiton
0.17466666666666664,0.3624,0.186,0.186,0.059333333333333335,I need an easier quesiton
0.24866666666666667,0.3472,0.1855,0.203,0.05466666666666666,I need an easier quesiton
0.25533333333333336,0.376,0.184,0.153,0.062000000000000006,I need an easier quesiton
0.27266666666666667,0.344,0.17450000000000002,0.141,0.066,I need an easier quesiton
0.2506666666666667,0.33399999999999996,0.17149999999999999,0.19,0.07066666666666667,I need an easier quesiton
0.24733333333333335,0.316,0.17,0.16699999999999998,0.08600000000000001,I need an easier quesiton
0.2926666666666667,0.3292,0.1525,0.189,0.07333333333333333,I need an easier quesiton
0.29333333333333333,0.30399999999999994,0.126,0.137,0.09066666666666666,I need an easier quesiton
0.2826666666666667,0.30279999999999996,0.1055,0.16599999999999998,0.09466666666666666,I need an easier quesiton
0.31400000000000006,0.3272,0.12,0.187,0.08266666666666667,I need an easier quesiton
0.262,0.3196,0.1275,0.13699999999999998,0.084,I need an easier quesiton
0.24666666666666667,0.3488,0.124,0.13399999999999998,0.08666666666666667,I need an easier quesiton
0.24266666666666667,0.3616,0.13599999999999998,0.121,0.08600000000000001,I need an easier quesiton
0.20199999999999999,0.3472,0.1425,0.11699999999999999,0.08266666666666667,I need an easier quesiton
0.26799999999999996,0.39599999999999996,0.156,0.133,0.078,I need an easier quesiton
0.24000000000000002,0.3732,0.2375,0.179,0.04933333333333333,I need an easier quesiton
0.25266666666666665,0.364,0.20949999999999996,0.188,0.056,I need an easier quesiton
0.24666666666666667,0.38880000000000003,0.182,0.18,0.06266666666666666,I need an easier quesiton
0.23733333333333334,0.3528,0.176,0.16499999999999998,0.07,I need an easier quesiton
0.21333333333333335,0.37200000000000005,0.1795,0.178,0.07066666666666667,I need an easier quesiton
0.24866666666666667,0.33760000000000007,0.15550000000000003,0.164,0.06933333333333333,I need an easier quesiton
0.22533333333333333,0.3248,0.156,0.15299999999999997,0.06466666666666666,I need an easier quesiton
0.2626666666666667,0.33879999999999993,0.15549999999999997,0.16899999999999998,0.068,I need an easier quesiton
0.2826666666666667,0.35,0.15950000000000003,0.148,0.06266666666666666,I need an easier quesiton
0.22533333333333333,0.364,0.152,0.162,0.06133333333333334,I need an easier quesiton
0.26,0.36719999999999997,0.16699999999999998,0.13999999999999999,0.060000000000000005,I need an easier quesiton
0.21000000000000002,0.3624,0.165,0.14100000000000001,0.058666666666666666,I need an easier quesiton
0.2373333333333333,0.3892,0.1655,0.134,0.05333333333333334,I need an easier quesiton
0.2653333333333333,0.3852,0.1735,0.13799999999999998,0.06266666666666666,I need an easier quesiton
0.26066666666666666,0.36920000000000003,0.1815,0.135,0.05733333333333333,I need an easier quesiton
0.24800000000000003,0.37799999999999995,0.17250000000000001,0.168,0.06333333333333332,I need an easier quesiton
0.2533333333333333,0.3624,0.173,0.167,0.056,I need an easier quesiton
0.24066666666666667,0.36920000000000003,0.156,0.169,0.05533333333333333,I need an easier quesiton
0.24266666666666667,0.34840000000000004,0.148,0.148,0.060000000000000005,I need an easier quesiton
0.26266666666666666,0.366,0.1565,0.152,0.062000000000000006,I need an easier quesiton
0.24266666666666667,0.3488,0.1705,0.149,0.058666666666666666,I need an easier quesiton
0.22666666666666666,0.3576,0.15550000000000003,0.15,0.06133333333333334,I need an easier quesiton
0.21600000000000003,0.3628,0.16099999999999998,0.151,0.06666666666666667,I need an easier quesiton
0.25666666666666665,0.376,0.157,0.136,0.066,I need an easier quesiton
0.23466666666666663,0.36239999999999994,0.16699999999999998,0.159,0.06133333333333334,I need an easier quesiton
0.222,0.33640000000000003,0.159,0.159,0.066,I need an easier quesiton
0.18866666666666668,0.3344,0.162,0.16799999999999998,0.06866666666666667,I need an easier quesiton
0.22466666666666665,0.3464,0.15450000000000003,0.144,0.059333333333333335,I need an easier quesiton
0.24133333333333334,0.3508,0.154,0.148,0.06933333333333333,I need an easier quesiton
0.24799999999999997,0.38079999999999997,0.16899999999999998,0.13399999999999998,0.06333333333333332,I need an easier quesiton
0.21333333333333332,0.34519999999999995,0.16550000000000004,0.142,0.06133333333333334,I need an easier quesiton
0.24733333333333332,0.32880000000000004,0.1625,0.166,0.07800000000000001,I need an easier quesiton
0.2053333333333333,0.3472,0.179,0.195,0.06866666666666667,I need an easier quesiton
0.21333333333333335,0.35359999999999997,0.219,0.147,0.06666666666666667,I need an easier quesiton
0.30533333333333335,0.3276,0.20749999999999996,0.16699999999999998,0.06133333333333334,I need an easier quesiton
0.27066666666666667,0.332,0.145,0.134,0.09133333333333334,I need an easier quesiton
0.272,0.33880000000000005,0.1265,0.128,0.07533333333333334,I need an easier quesiton
